page_title,original_title,page_url,section_name,section_link
"A comprehensive SARS-CoV-2 and COVID-19 review, Part 2: host extracellular to systemic effects of SARS-CoV-2 infection",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10772081/,References,
Aging and putative frailty biomarkers are altered by spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,Abstract,
Aging and putative frailty biomarkers are altered by spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,Introduction,
Aging and putative frailty biomarkers are altered by spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,Results,
Aging and putative frailty biomarkers are altered by spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,Discussion,
Aging and putative frailty biomarkers are altered by spaceflight,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166946/,References,
Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,Abstract,
Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,Introduction,
Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,Results,
Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,Discussion,
Space radiation damage rescued by inhibition of key spaceflight associated miRNAs,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166944/,References,
Ethical considerations for the age of non-governmental space exploration,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166968/,Abstract,
Ethical considerations for the age of non-governmental space exploration,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166968/,Introduction,
Ethical considerations for the age of non-governmental space exploration,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166968/,References,
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,Abstract,
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,Introduction,
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,Materials and Methods,
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,Results,
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,Discussion,
Spaceflight and simulated microgravity conditions increase virulence of Serratia marcescens in the Drosophila melanogaster infection model,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7000411/,References,
Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7787258/,Abstract,
Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7787258/,Introduction,
Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7787258/,Results,
Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7787258/,Discussion,
Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7787258/,Acknowledgments,
Prolonged Exposure to Microgravity Reduces Cardiac Contractility and Initiates Remodeling in Drosophila,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7787258/,References,
Bundling up the Role of the Actin Cytoskeleton in Primary Root Growth,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8716943/,Abstract,
Bundling up the Role of the Actin Cytoskeleton in Primary Root Growth,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8716943/,Introduction,
Bundling up the Role of the Actin Cytoskeleton in Primary Root Growth,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8716943/,Acknowledgments,
Bundling up the Role of the Actin Cytoskeleton in Primary Root Growth,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8716943/,References,
HLB1 Is a Tetratricopeptide Repeat Domain-Containing Protein That Operates at the Intersection of the Exocytic and Endocytic Pathways at the TGN/EE in Arabidopsis[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4826010/,Abstract,
HLB1 Is a Tetratricopeptide Repeat Domain-Containing Protein That Operates at the Intersection of the Exocytic and Endocytic Pathways at the TGN/EE in Arabidopsis[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4826010/,Introduction,
HLB1 Is a Tetratricopeptide Repeat Domain-Containing Protein That Operates at the Intersection of the Exocytic and Endocytic Pathways at the TGN/EE in Arabidopsis[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4826010/,Results,
HLB1 Is a Tetratricopeptide Repeat Domain-Containing Protein That Operates at the Intersection of the Exocytic and Endocytic Pathways at the TGN/EE in Arabidopsis[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4826010/,Discussion,
HLB1 Is a Tetratricopeptide Repeat Domain-Containing Protein That Operates at the Intersection of the Exocytic and Endocytic Pathways at the TGN/EE in Arabidopsis[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4826010/,Acknowledgments,
HLB1 Is a Tetratricopeptide Repeat Domain-Containing Protein That Operates at the Intersection of the Exocytic and Endocytic Pathways at the TGN/EE in Arabidopsis[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4826010/,References,
ERULUS Is a Plasma Membrane-Localized Receptor-Like Kinase That Specifies Root Hair Growth by Maintaining Tip-Focused Cytoplasmic Calcium Oscillations[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6048781/,Acknowledgments,
ERULUS Is a Plasma Membrane-Localized Receptor-Like Kinase That Specifies Root Hair Growth by Maintaining Tip-Focused Cytoplasmic Calcium Oscillations[OPEN],,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6048781/,References,
Brassinosteroids Inhibit Autotropic Root Straightening by Modifying Filamentous-Actin Organization and Dynamics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/,Abstract,
Brassinosteroids Inhibit Autotropic Root Straightening by Modifying Filamentous-Actin Organization and Dynamics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/,Introduction,
Brassinosteroids Inhibit Autotropic Root Straightening by Modifying Filamentous-Actin Organization and Dynamics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/,Materials and Methods,
Brassinosteroids Inhibit Autotropic Root Straightening by Modifying Filamentous-Actin Organization and Dynamics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/,Results,
Brassinosteroids Inhibit Autotropic Root Straightening by Modifying Filamentous-Actin Organization and Dynamics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/,Discussion,
Brassinosteroids Inhibit Autotropic Root Straightening by Modifying Filamentous-Actin Organization and Dynamics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/,Acknowledgments,
Brassinosteroids Inhibit Autotropic Root Straightening by Modifying Filamentous-Actin Organization and Dynamics,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7010715/,References,
Cell Type-Specific Imaging of Calcium Signaling in Arabidopsis thaliana Seedling Roots Using GCaMP3,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7503278/,Abstract,
Cell Type-Specific Imaging of Calcium Signaling in Arabidopsis thaliana Seedling Roots Using GCaMP3,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7503278/,Introduction,
Cell Type-Specific Imaging of Calcium Signaling in Arabidopsis thaliana Seedling Roots Using GCaMP3,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7503278/,Materials and Methods,
Cell Type-Specific Imaging of Calcium Signaling in Arabidopsis thaliana Seedling Roots Using GCaMP3,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7503278/,Results,
Cell Type-Specific Imaging of Calcium Signaling in Arabidopsis thaliana Seedling Roots Using GCaMP3,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7503278/,Discussion,
Cell Type-Specific Imaging of Calcium Signaling in Arabidopsis thaliana Seedling Roots Using GCaMP3,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7503278/,References,
Spatial and temporal localization of SPIRRIG and WAVE/SCAR reveal roles for these proteins in actin-mediated root hair development,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364238/,Abstract,
Spatial and temporal localization of SPIRRIG and WAVE/SCAR reveal roles for these proteins in actin-mediated root hair development,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364238/,Introduction,
Spatial and temporal localization of SPIRRIG and WAVE/SCAR reveal roles for these proteins in actin-mediated root hair development,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364238/,Materials and Methods,
Spatial and temporal localization of SPIRRIG and WAVE/SCAR reveal roles for these proteins in actin-mediated root hair development,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364238/,Results,
Spatial and temporal localization of SPIRRIG and WAVE/SCAR reveal roles for these proteins in actin-mediated root hair development,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364238/,Discussion,
Spatial and temporal localization of SPIRRIG and WAVE/SCAR reveal roles for these proteins in actin-mediated root hair development,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364238/,Acknowledgments,
Spatial and temporal localization of SPIRRIG and WAVE/SCAR reveal roles for these proteins in actin-mediated root hair development,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8364238/,References,
Impact of microgravity and lunar gravity on murine skeletal and immune systems during space travel,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11579474/,Abstract,
Impact of microgravity and lunar gravity on murine skeletal and immune systems during space travel,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11579474/,Introduction,
Impact of microgravity and lunar gravity on murine skeletal and immune systems during space travel,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11579474/,Results,
Impact of microgravity and lunar gravity on murine skeletal and immune systems during space travel,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11579474/,Discussion,
Impact of microgravity and lunar gravity on murine skeletal and immune systems during space travel,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11579474/,References,
S. aureus MscL Is a Pentamer In Vivo but of Variable Stoichiometries In Vitro: Implications for Detergent-Solubilized Membrane Proteins,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/,Abstract,
S. aureus MscL Is a Pentamer In Vivo but of Variable Stoichiometries In Vitro: Implications for Detergent-Solubilized Membrane Proteins,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/,Introduction,
S. aureus MscL Is a Pentamer In Vivo but of Variable Stoichiometries In Vitro: Implications for Detergent-Solubilized Membrane Proteins,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/,Materials and Methods,
S. aureus MscL Is a Pentamer In Vivo but of Variable Stoichiometries In Vitro: Implications for Detergent-Solubilized Membrane Proteins,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/,Results,
S. aureus MscL Is a Pentamer In Vivo but of Variable Stoichiometries In Vitro: Implications for Detergent-Solubilized Membrane Proteins,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/,Discussion,
S. aureus MscL Is a Pentamer In Vivo but of Variable Stoichiometries In Vitro: Implications for Detergent-Solubilized Membrane Proteins,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/,Acknowledgments,
S. aureus MscL Is a Pentamer In Vivo but of Variable Stoichiometries In Vitro: Implications for Detergent-Solubilized Membrane Proteins,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2998437/,References,
Manipulating the permeation of charged compounds through the MscL nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005423/,Abstract,
Manipulating the permeation of charged compounds through the MscL nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005423/,Materials and Methods,
Manipulating the permeation of charged compounds through the MscL nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005423/,Results,
Manipulating the permeation of charged compounds through the MscL nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005423/,Discussion,
Manipulating the permeation of charged compounds through the MscL nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005423/,Acknowledgments,
Manipulating the permeation of charged compounds through the MscL nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005423/,References,
The oligomeric state of the truncated mechanosensitive channel of large conductance shows no variance in vivo,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3190158/,Abstract,
The oligomeric state of the truncated mechanosensitive channel of large conductance shows no variance in vivo,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3190158/,Introduction,
The oligomeric state of the truncated mechanosensitive channel of large conductance shows no variance in vivo,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3190158/,References,
Three Routes to Modulate the Pore Size of the MscL Channel/Nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3289768/,Abstract,
Three Routes to Modulate the Pore Size of the MscL Channel/Nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3289768/,Results,
Three Routes to Modulate the Pore Size of the MscL Channel/Nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3289768/,Discussion,
Three Routes to Modulate the Pore Size of the MscL Channel/Nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3289768/,Conclusions,
Three Routes to Modulate the Pore Size of the MscL Channel/Nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3289768/,Acknowledgments,
Three Routes to Modulate the Pore Size of the MscL Channel/Nanovalve,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3289768/,References,
The dynamics of protein-protein interactions between domains of MscL at the cytoplasmic-lipid interface,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3508904/,Abstract,
The dynamics of protein-protein interactions between domains of MscL at the cytoplasmic-lipid interface,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3508904/,Introduction,
The dynamics of protein-protein interactions between domains of MscL at the cytoplasmic-lipid interface,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3508904/,Materials and Methods,
The dynamics of protein-protein interactions between domains of MscL at the cytoplasmic-lipid interface,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3508904/,Results,
The dynamics of protein-protein interactions between domains of MscL at the cytoplasmic-lipid interface,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3508904/,Discussion,
